Sample_ID,Location,Depth,DOY,Species_Code,Species_Name,Cell_Density_L,Biomass_mg_m3,Length_um,Width_um,Cell_Volume_um3,Group,Description_Code,Phylum,Family,Genus,Species,name_code
17066,Buffalo Pound,0.8,199,P4355,Chrysochromulina parva Lackey,476196,31.14,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17066,Buffalo Pound,0.8,199,P4358,Chrysostephanosphaera globulifera Scherffel,39683,14.16,8.8,8.8,356.8,Chrysophyte,PHYT,Chrysophyta,Rhizochrysidaceae,Chrysostephanospaera,globulifera,Chr.glo
17066,Buffalo Pound,0.8,199,P4367,"Mallomonas duerrschmidtiae Siver, Hamer and Kling",3000,1.8,17.9,8,599.8,Chrysophyte,PHYT,Chrysophyta,Synuraceae,Mallomonas,duerrschmidtiae,Mal.due
17066,Buffalo Pound,0.8,199,P4400,Ochromonas sp.,39683,2.56,7.7,4,64.5,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Ochromonas,sp.,Och.sp.
17066,Buffalo Pound,0.8,199,P4401,Uroglena volvox Ehrenberg,952392,107.72,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
17066,Buffalo Pound,0.8,199,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,357147,12.21,6,3.3,34.2,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
17066,Buffalo Pound,0.8,199,P5515,Fragilaria crotonensis Kitton,29000,8.99,74,4,310,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17066,Buffalo Pound,0.8,199,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,634928,111.68,42,4,175.9,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
17066,Buffalo Pound,0.8,199,P6554,Rhodomonas minuta Skuja,3214323,204.11,9.4,4.4,63.5,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17066,Buffalo Pound,0.8,199,P6558,Cryptomonas erosa Ehrenberg,54000,94.21,25.5,14,1744.6,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
17066,Buffalo Pound,0.8,199,P6568,Katablepharis ovalis Skuja,1190490,54.52,8.1,4,45.8,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17066,Buffalo Pound,0.8,199,P7632,Gymnodinium sp.,3000,46.8,31,31,15598.5,Dinoflagellate,PHYT,Pyrrhophyta,Gymnodinaceae,Gymnodinium,sp.,Gym.sp.
17066,Buffalo Pound,0.8,199,P7639,Peridinium pusillum (Penard) Lemmermann,2000,8.38,20,20,4188.8,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,pusillum,Per.pus
17066,Buffalo Pound,0.8,199,P7640,Peridinium goslaviense Woloszynska,6000,201.06,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
17069,Buffalo Pound,0.8,206,P1014,Chroococcus limneticus Lemmermann,43104,5.12,6.1,6.1,118.8,Cyanophyte,PHYT,Cyanophyta,Chroococcaceae,Chroococcus,limneticus,Chr.lim
17069,Buffalo Pound,0.8,206,P1028,Merismopedia glauca (Ehrenberg) Kutzing,689664,12.41,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17069,Buffalo Pound,0.8,206,P1075,Microcystis aeruginosa (Kutzing) Kutzing,2800,7,0,0,2500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17069,Buffalo Pound,0.8,206,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,65400,32.7,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17069,Buffalo Pound,0.8,206,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,5200,15.6,0,0,3000,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17069,Buffalo Pound,0.8,206,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,486000,2463.92,384,4.1,5069.8,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17069,Buffalo Pound,0.8,206,P1132,Anabaena crassa (Lemm.) Kom-Legn. & Crongerg,800,7.33,175,10,9163,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,crassa,Ana.cra
17069,Buffalo Pound,0.8,206,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,6200,25.37,210,6.1,4091.5,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
17069,Buffalo Pound,0.8,206,P2105,Chlamydomonas spp.,43104,2.17,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17069,Buffalo Pound,0.8,206,P2121,Oocystis lacustris Chodat,380752,19.15,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17069,Buffalo Pound,0.8,206,P2130,Scenedesmus quadricauda (Turp.) Brebisson,510064,23.67,8.3,4,46.4,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17069,Buffalo Pound,0.8,206,P2132,Scenedesmus denticulatus Lagerhiem,114944,5.84,9.1,4,50.8,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17069,Buffalo Pound,0.8,206,P2136,Dictyosphaerium pulchellum Wood,3046016,344.5,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
17069,Buffalo Pound,0.8,206,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,150864,2.81,21,1.5,18.6,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17069,Buffalo Pound,0.8,206,P2143,Monoraphidium minutum (Nag.) Komarkova-Legnerova,35920,2.17,9.6,4,60.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,minutum,Mon.min
17069,Buffalo Pound,0.8,206,P2145,Crucigenia quadrata Morr.,28736,0.14,3,3,4.7,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Crucigeniella,quadrata,Cru.qua
17069,Buffalo Pound,0.8,206,P2178,Cosmarium sp.,3200,4.47,20,20,1396.3,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Cosmarium,sp.,Cos.sp.
17069,Buffalo Pound,0.8,206,P2193,Staurodesmus paradoxum Meyen,600,0.88,21,19,1462.4,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Staurodesmus,paradoxum,Sta.par
17069,Buffalo Pound,0.8,206,P2235,Ankistrodesmus spiralis Lemmermann,129312,6.09,30,2,47.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Ankistrodesmus,spiralis,Ank.spi
17069,Buffalo Pound,0.8,206,P2255,Selenastrum copricornutum Printz,258624,2.74,7,1.7,10.6,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17069,Buffalo Pound,0.8,206,P4351,Small chrysophyceae,43104,0.44,2.7,2.7,10.3,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
17069,Buffalo Pound,0.8,206,P4355,Chrysochromulina parva Lackey,114944,7.52,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17069,Buffalo Pound,0.8,206,P4401,Uroglena volvox Ehrenberg,28736,3.25,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
17069,Buffalo Pound,0.8,206,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,79024,3.04,6,3.5,38.5,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
17069,Buffalo Pound,0.8,206,P5515,Fragilaria crotonensis Kitton,12600,3.64,69,4,289,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17069,Buffalo Pound,0.8,206,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,215520,37,41,4,171.7,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
17069,Buffalo Pound,0.8,206,P5551,Cyclotella michiganiana Skvortzow,107760,2.64,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
17069,Buffalo Pound,0.8,206,P6554,Rhodomonas minuta Skuja,689664,41.86,9.4,4.3,60.7,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17069,Buffalo Pound,0.8,206,P6558,Cryptomonas erosa Ehrenberg,3200,5.36,24.5,14,1676.2,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
17069,Buffalo Pound,0.8,206,P6565,Cryptomonas rostratiformis Skuja,1200,2.79,34,14,2326.2,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,rostratiformis,Cry.ros
17069,Buffalo Pound,0.8,206,P6568,Katablepharis ovalis Skuja,35920,1.45,7.6,4,40.3,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17069,Buffalo Pound,0.8,206,P7632,Gymnodinium sp.,1800,13.03,24,24,7238.2,Dinoflagellate,PHYT,Pyrrhophyta,Gymnodinaceae,Gymnodinium,sp.,Gym.sp.
17069,Buffalo Pound,0.8,206,P7639,Peridinium pusillum (Penard) Lemmermann,4800,20.11,20,20,4188.8,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,pusillum,Per.pus
17069,Buffalo Pound,0.8,206,P7640,Peridinium goslaviense Woloszynska,6200,207.76,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
17072,Buffalo Pound,0.8,205,P1028,Merismopedia glauca (Ehrenberg) Kutzing,3015908,54.29,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17072,Buffalo Pound,0.8,205,P1054,Planktolyngbya limnetica,2000,0.33,146,1.2,165.1,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktolyngbya,limnetica,Pla.lim
17072,Buffalo Pound,0.8,205,P1075,Microcystis aeruginosa (Kutzing) Kutzing,4000,10.1,0,0,2525,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17072,Buffalo Pound,0.8,205,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,81000,40.5,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17072,Buffalo Pound,0.8,205,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,16000,42.8,0,0,2675,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17072,Buffalo Pound,0.8,205,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,1417000,6173.59,330,4.1,4356.8,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17072,Buffalo Pound,0.8,205,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,8000,28.99,186,6.1,3623.9,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
17072,Buffalo Pound,0.8,205,P2105,Chlamydomonas spp.,674611,45.2,8,4,67,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17072,Buffalo Pound,0.8,205,P2113,Pediastrum duplex Meyen,8000,14,0,0,1750,Chlorophyte,PHYT,Chlorophyta,Hydrodictyaceae,Pediastrum,duplex,Ped.dup
17072,Buffalo Pound,0.8,205,P2121,Oocystis lacustris Chodat,1904784,95.81,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17072,Buffalo Pound,0.8,205,P2130,Scenedesmus quadricauda (Turp.) Brebisson,1428588,64.57,8.1,4,45.2,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17072,Buffalo Pound,0.8,205,P2132,Scenedesmus denticulatus Lagerhiem,1666686,78.17,8.4,4,46.9,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17072,Buffalo Pound,0.8,205,P2136,Dictyosphaerium pulchellum Wood,8373113,947,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
17072,Buffalo Pound,0.8,205,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,714294,12,19,1.5,16.8,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17072,Buffalo Pound,0.8,205,P2167,Elakatothrix gelatinosa Willen,238098,4.86,13,2,20.4,Chlorophyte,PHYT,Chlorophyta,Coccomyxaceae,Elakatothrix,gelatinosa,Ela.gel
17072,Buffalo Pound,0.8,205,P2178,Cosmarium sp.,1000,1.4,20,20,1396.3,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Cosmarium,sp.,Cos.sp.
17072,Buffalo Pound,0.8,205,P2193,Staurodesmus paradoxum Meyen,3000,5.26,23,19,1754.2,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Staurodesmus,paradoxum,Sta.par
17072,Buffalo Pound,0.8,205,P2235,Ankistrodesmus spiralis Lemmermann,634928,27.94,28,2,44,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Ankistrodesmus,spiralis,Ank.spi
17072,Buffalo Pound,0.8,205,P2255,Selenastrum copricornutum Printz,793660,8.73,7.3,1.7,11,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17072,Buffalo Pound,0.8,205,P3301,Euglena acus Ehrenberg,2000,17.49,116,12,8746.2,Euglenophyte,PHYT,Euglenophyta,Euglenaceae,Euglena,acus,Eug.acu
17072,Buffalo Pound,0.8,205,P4355,Chrysochromulina parva Lackey,634928,41.52,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17072,Buffalo Pound,0.8,205,P5515,Fragilaria crotonensis Kitton,17000,5.06,71,4,297.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17072,Buffalo Pound,0.8,205,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,396830,64.84,39,4,163.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
17072,Buffalo Pound,0.8,205,P5551,Cyclotella michiganiana Skvortzow,1071441,26.25,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
17072,Buffalo Pound,0.8,205,P6554,Rhodomonas minuta Skuja,3174640,175.24,9.4,4.1,55.2,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17072,Buffalo Pound,0.8,205,P6558,Cryptomonas erosa Ehrenberg,247000,405.57,24,14,1642,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
17072,Buffalo Pound,0.8,205,P6565,Cryptomonas rostratiformis Skuja,8000,19.16,35,14,2394.6,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,rostratiformis,Cry.ros
17072,Buffalo Pound,0.8,205,P6568,Katablepharis ovalis Skuja,515879,20.79,7.6,4,40.3,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17072,Buffalo Pound,0.8,205,P7632,Gymnodinium sp.,16000,147.24,26,26,9202.8,Dinoflagellate,PHYT,Pyrrhophyta,Gymnodinaceae,Gymnodinium,sp.,Gym.sp.
17072,Buffalo Pound,0.8,205,P7639,Peridinium pusillum (Penard) Lemmermann,9000,37.7,20,20,4188.8,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,pusillum,Per.pus
17072,Buffalo Pound,0.8,205,P7640,Peridinium goslaviense Woloszynska,11000,368.61,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
17075,Buffalo Pound,0.8,212,P1014,Chroococcus limneticus Lemmermann,1111124,132,6.1,6.1,118.8,Cyanophyte,PHYT,Cyanophyta,Chroococcaceae,Chroococcus,limneticus,Chr.lim
17075,Buffalo Pound,0.8,212,P1028,Merismopedia glauca (Ehrenberg) Kutzing,158732,2.86,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17075,Buffalo Pound,0.8,212,P1054,Planktolyngbya limnetica,54000,12.83,210,1.2,237.5,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktolyngbya,limnetica,Pla.lim
17075,Buffalo Pound,0.8,212,P1075,Microcystis aeruginosa (Kutzing) Kutzing,2000,4.2,0,0,2100,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17075,Buffalo Pound,0.8,212,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,26000,13,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17075,Buffalo Pound,0.8,212,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,10000,25,0,0,2500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17075,Buffalo Pound,0.8,212,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,720000,4289.33,430,4.2,5957.4,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17075,Buffalo Pound,0.8,212,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,202000,1158.71,285,6.2,5736.2,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
17075,Buffalo Pound,0.8,212,P2105,Chlamydomonas spp.,277781,13.97,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17075,Buffalo Pound,0.8,212,P2113,Pediastrum duplex Meyen,1000,3.1,0,0,3100,Chlorophyte,PHYT,Chlorophyta,Hydrodictyaceae,Pediastrum,duplex,Ped.dup
17075,Buffalo Pound,0.8,212,P2121,Oocystis lacustris Chodat,1468271,73.85,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17075,Buffalo Pound,0.8,212,P2130,Scenedesmus quadricauda (Turp.) Brebisson,1230173,55.6,8.1,4,45.2,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17075,Buffalo Pound,0.8,212,P2132,Scenedesmus denticulatus Lagerhiem,158732,7,7.9,4,44.1,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17075,Buffalo Pound,0.8,212,P2136,Dictyosphaerium pulchellum Wood,1587320,179.53,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
17075,Buffalo Pound,0.8,212,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,1190490,20,19,1.5,16.8,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Monoraphidium,contortum,Mon.con
17075,Buffalo Pound,0.8,212,P2178,Cosmarium sp.,1000,1.4,20,20,1396.3,Chlorophyte,PHYT,Chlorophyta,Desmidiaceae,Cosmarium,sp.,Cos.sp.
17075,Buffalo Pound,0.8,212,P2235,Ankistrodesmus spiralis Lemmermann,793660,37.38,30,2,47.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Ankistrodesmus,spiralis,Ank.spi
17075,Buffalo Pound,0.8,212,P2255,Selenastrum copricornutum Printz,3174640,33.97,7.1,1.7,10.7,Chlorophyte,PHYT,Chlorophyta,Selenastraceae,Selenastrum,copricornutum,Sel.cop
17075,Buffalo Pound,0.8,212,P3301,Euglena acus Ehrenberg,1000,11.9,116,14,11904.5,Euglenophyte,PHYT,Euglenophyta,Euglenaceae,Euglena,acus,Eug.acu
17075,Buffalo Pound,0.8,212,P4351,Small chrysophyceae,1627003,16.76,2.7,2.7,10.3,Chrysophyte,PHYT,Chrysophyta,.,Small chrysophyceae,.,Sma..
17075,Buffalo Pound,0.8,212,P4355,Chrysochromulina parva Lackey,2539712,166.1,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Prymnesiaceae,Chrysochromulina,parva,Chr.par
17075,Buffalo Pound,0.8,212,P4357,Chrysococcus sp.,515879,33.74,5,5,65.4,Chrysophyte,PHYT,Chrysophyta,Chrysocapsaceae,Chrysococcus,sp.,Chr.sp.
17075,Buffalo Pound,0.8,212,P4363,Spiniferomonas serrata,198415,23.57,6.1,6.1,118.8,Chrysophyte,PHYT,Chrysophyta,Synuraceae,Spiniferomonas,serratus,Spi.ser
17075,Buffalo Pound,0.8,212,P4388,Dinobryon sertularia Ehrenberg,39683,8.98,12,6,226.2,Chrysophyte,PHYT,Chrysophyta,Dinobryoaceae,Dinobryon,sertularia,Din.ser
17075,Buffalo Pound,0.8,212,P4401,Uroglena volvox Ehrenberg,515879,58.35,6,6,113.1,Chrysophyte,PHYT,Chrysophyta,Ochromonadaceae,Uroglena,volvox,Uro.vol
17075,Buffalo Pound,0.8,212,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,873026,29.86,6,3.3,34.2,Chrysophyte,PHYT,Chrysophyta,Craspedomonadaceae,Salpingoeca,frequentissima,Sal.fre
17075,Buffalo Pound,0.8,212,P5515,Fragilaria crotonensis Kitton,18000,5.66,75,4,314.2,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,crotonensis,Fra.cro
17075,Buffalo Pound,0.8,212,P5550,Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot,119049,19.45,39,4,163.4,Diatom,PHYT,Chrysophyta,Fragilarioideae,Fragilaria,capucina,Fra.cap
17075,Buffalo Pound,0.8,212,P5551,Cyclotella michiganiana Skvortzow,317464,7.78,2.5,5,24.5,Diatom,PHYT,Chrysophyta,Coscinodiscoideae,Cyclotella,michiganiana,Cyc.mic
17075,Buffalo Pound,0.8,212,P6554,Rhodomonas minuta Skuja,238098,14.21,9.7,4.2,59.7,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Rhodomonas,minuta,Rho.min
17075,Buffalo Pound,0.8,212,P6558,Cryptomonas erosa Ehrenberg,4000,7.12,26,14,1778.8,Cryptophyte,PHYT,Pyrrhophyta,Cryptomonadaceae,Cryptomonas,erosa,Cry.ero
17075,Buffalo Pound,0.8,212,P6568,Katablepharis ovalis Skuja,595245,33.63,9,4,56.5,Cryptophyte,PHYT,Pyrrhophyta,Katablepharidaceae,Katablepharis,ovalis,Kat.ova
17075,Buffalo Pound,0.8,212,P7632,Gymnodinium sp.,1000,15.6,31,31,15598.5,Dinoflagellate,PHYT,Pyrrhophyta,Gymnodinaceae,Gymnodinium,sp.,Gym.sp.
17075,Buffalo Pound,0.8,212,P7639,Peridinium pusillum (Penard) Lemmermann,2000,8.38,20,20,4188.8,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,pusillum,Per.pus
17075,Buffalo Pound,0.8,212,P7640,Peridinium goslaviense Woloszynska,14000,469.14,40,40,33510.3,Dinoflagellate,PHYT,Pyrrhophyta,Peridiniaceae,Peridinium,goslaviense,Per.gos
17134,Buffalo Pound,0.8,220,P1028,Merismopedia glauca (Ehrenberg) Kutzing,1111124,20,0,0,18,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Merismopedia,glauca,Mer.gla
17134,Buffalo Pound,0.8,220,P1054,Planktolyngbya limnetica,3000,0.49,145,1.2,164,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktolyngbya,limnetica,Pla.lim
17134,Buffalo Pound,0.8,220,P1075,Microcystis aeruginosa (Kutzing) Kutzing,4000,10,0,0,2500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Microcystis,aeruginosa,Mic.aer
17134,Buffalo Pound,0.8,220,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,40000,20,0,0,500,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17134,Buffalo Pound,0.8,220,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,9000,30.6,0,0,3400,Cyanophyte,PHYT,Cyanophyta,Microcystaceae,Woronichinia,compacta,Wor.com
17134,Buffalo Pound,0.8,220,P1078,Planktothrix agardhii (Gom.) Anagnostidis and Komarek,922000,4406.98,345,4.2,4779.8,Cyanophyte,PHYT,Cyanophyta,Oscillatotiaceae,Planktothrix,agardhii,Pla.aga
17134,Buffalo Pound,0.8,220,P1132,Anabaena crassa (Lemm.) Kom-Legn. & Crongerg,26000,303.3,210,10.3,11665.2,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,crassa,Ana.cra
17134,Buffalo Pound,0.8,220,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,597000,3659.97,295,6.3,6130.6,Cyanophyte,PHYT,Cyanophyta,Nostocaceae,Anabaena,flos-aquae,Ana.flo
17134,Buffalo Pound,0.8,220,P2101,Carteria spp.,158732,243.03,14.3,14.3,1531.1,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Carteria,spp.,Car.spp
17134,Buffalo Pound,0.8,220,P2105,Chlamydomonas spp.,119049,5.99,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Chlamydomonadaceae,Chlamydomonas,spp.,Chl.spp
17134,Buffalo Pound,0.8,220,P2113,Pediastrum duplex Meyen,1000,1.96,0,0,1960,Chlorophyte,PHYT,Chlorophyta,Hydrodictyaceae,Pediastrum,duplex,Ped.dup
17134,Buffalo Pound,0.8,220,P2121,Oocystis lacustris Chodat,1785735,89.82,6,4,50.3,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Oocystis,lacustris,Ooc.lac
17134,Buffalo Pound,0.8,220,P2130,Scenedesmus quadricauda (Turp.) Brebisson,2777810,117.78,7.6,4,42.4,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,quadricauda,Sce.qua
17134,Buffalo Pound,0.8,220,P2132,Scenedesmus denticulatus Lagerhiem,714294,31.14,7.8,4,43.6,Chlorophyte,PHYT,Chlorophyta,Scenedesmaceae,Scenedesmus,denticulatus,Sce.den
17134,Buffalo Pound,0.8,220,P2136,Dictyosphaerium pulchellum Wood,3214323,363.54,6,6,113.1,Chlorophyte,PHYT,Chlorophyta,Oocystaceae,Dictyosphaerium,pulchellum,Dic.pul
